"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Freezee-325x250-2.png","image/png","66399","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/Shakes.png","image/png","80546","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/soft-serve.png","image/png","67048","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/11/Sundaes-325x250-1.png","image/png","31047","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/tastee-freez-1.png","image/png","13238","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Classic-Banana-Split-325x250-2.png","image/png","22742","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Rootbeer-Float.png","image/png","10220","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2024/01/Fanta.png","image/png","12760","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/about_slide1.jpg","image/jpeg","162957","0","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Wienerschnitzel-Store-Picture-3.jpg?t=1772737872","image/jpeg","126542","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/about_slide1-550x420.jpg","image/jpeg","56563","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/sandwich_polish-sandwich.png","image/png","29844","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/fries.jpg","image/jpeg","11616","5","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/Chicken-Tenders.jpg","image/jpeg","9397","5","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Jalapeno-Poppers-493x296-2.jpg","image/jpeg","24172","5","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Classic-Chili-Cheese-Fries-1.jpg","image/jpeg","20437","5","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/chili-cheese-fries-burrito.jpg","image/jpeg","13647","5","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/olo-btn.png","image/png","1553","316","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/sac-220.png","image/png","17222","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2024/01/sac-336.png","image/png","23564","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/sac-354.png","image/png","16747","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/default-and-sac-510.png","image/png","17053","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/sac-373.png","image/png","19556","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/sac-182.png","image/png","19401","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/sac-370.png","image/png","20088","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/sac-228.png","image/png","19176","31","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/default-600.png","image/png","19151","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/08/default-608.png","image/png","17220","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/09/default-643.png","image/png","18539","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/default-550.png","image/png","17086","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/default-538.png","image/png","18007","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/default-646-1.png","image/png","17511","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/02/default-540.png","image/png","16632","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/03/default-613.png","image/png","18440","288","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Coca-Cola.jpg","image/jpeg","6958","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Minute-Maid-Lemonade.jpg","image/jpeg","3309","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Coca-Cola-Zero.jpg","image/jpeg","9012","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/08/DrPepper.jpg","image/jpeg","9088","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/11/drinks-iced-tea-full.jpg","image/jpeg","31465","9","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Diet-Coke.jpg","image/jpeg","7575","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Barqs.jpg","image/jpeg","7535","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Fanta.jpg","image/jpeg","4304","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Sprite.jpg","image/jpeg","5015","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/breakfast-burrito.jpg","image/jpeg","11627","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/breakfast-biscuit-sandwich-full.jpg","image/jpeg","22398","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/breakfast-orange-juice-full.jpg","image/jpeg","4449","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2016/04/hashbrowns.jpg","image/jpeg","19303","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2016/10/chili-cheese-burrito.jpg","image/jpeg","13135","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/coffee-1.jpg","image/jpeg","2269","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/06/Froot-Loop-Shake.png","image/png","22803","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/Reeses-Shake-325x250-1.png","image/png","11469","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Shakes-325x250-2.png","image/png","21368","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/Oreo-Shake-325x250-1.png","image/png","13282","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/10/Small_Cucumber-Lemonade.png","image/png","44255","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2024/07/Mangos.png","image/png","14383","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2024/07/Peaches.png","image/png","14877","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2021/10/Strawberrys.png","image/png","16478","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/chili-cheeseburger.jpg","image/jpeg","15276","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/08/deluxe-double-cheeseburger.jpg","image/jpeg","20221","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/01/Pastrami-Press-Release.jpg","image/jpeg","62237","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/11/veterans-day.gif","image/gif","73650","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/02/big-game-680x380.jpg","image/jpeg","388725","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2019/01/super-bowl-pr.jpg","image/jpeg","139534","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/09/ws-oktoberfest-free-brat-pr.jpg","image/jpeg","87102","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/07/WS-Hot-Dog-Day-2018.jpg","image/jpeg","70125","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/08/WS-Drive-Thru-Life.jpg","image/jpeg","53509","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/09/aaf-logo.jpg","image/jpeg","24064","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/08/LOGO-Press-Release.jpg","image/jpeg","36633","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/07/Lemonade-and-RootBeer-Promo-680x380.jpg","image/jpeg","76901","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/06/fathers-day-2018.jpg","image/jpeg","58502","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/03/national_corn-dog_day_press_release.jpg","image/jpeg","68776","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/05/mothers-day-article.jpg","image/jpeg","57796","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/07/WS-anniversary-2018.jpg","image/jpeg","81591","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2018/02/National-Chili-Day.jpg","image/jpeg","54891","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/07/galardi-literacy-program1.jpg","image/jpeg","50328","6","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/kraut-dog-full.jpg","image/jpeg","24743","28","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/chicago-dog-full.jpg","image/jpeg","31467","28","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/hotdog_chili-cheese-main.jpg","image/jpeg","59941","28","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/hotdog_junkyard-dog-main.jpg","image/jpeg","29189","11","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/03/corn-dogs-2.jpg","image/jpeg","26947","3","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/hotdog_chilli-dog-main.jpg","image/jpeg","25657","28","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2022/07/Chicago-Veggie-Dog.jpg","image/jpeg","26726","11","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/10/BBQ-Bacon-Dog-1-500x344.jpg","image/jpeg","83664","10","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2016/01/mini-corn-dogs-full.jpg","image/jpeg","10160","11","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/Green-Chile-Chili-Cheese-Dog-1.jpg","image/jpeg","30308","11","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/corndog_main.jpg","image/jpeg","21228","11","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/hotdog_mustard-main.jpg","image/jpeg","22868","28","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/9-one-chili-cheeseburger.jpg","image/jpeg","13381","15","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/5-combo-two-kraut-dogs.jpg","image/jpeg","14244","15","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/10/BBQ-Bacon-Dog-1.jpg","image/jpeg","24893","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/2-combo-two-corndogs.jpg","image/jpeg","14065","15","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/3-combo-two-chili-dogs.jpg","image/jpeg","13917","15","Indexable","",""
