"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://ofreropizza.com/wp-content/uploads/2024/09/Nuggets-poulet-BD-scaled-1-510x429.jpg","image/jpeg","35122","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Maxi-muffin-tulipe-chocolat-intense-510x435.png","image/png","332256","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/3415581187113_PHOTOSITE_20190125_125026_0-100x100.jpg","image/jpeg","2389","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Maxi-muffin-tulipe-chocolat-intense.png","image/png","777320","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/popcorn-100x100.jpg","image/jpeg","2646","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/coca-247x247.jpg","image/jpeg","8117","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/fanta-citron-510x510.jpg","image/jpeg","24950","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/10/oreocreamcheesebrownies-9-735x735-1-600x600-1-100x100.webp","image/webp","3288","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/fanta-citron.jpg","image/jpeg","58699","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/cristaline-fraise-24-x-50-cl-247x247.jpg","image/jpeg","6038","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/icetea33CL-247x247.jpg","image/jpeg","10681","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/24-canettes-de-seven-up-saveur-mojito-boisson-sans-alcool-24-x-33-cl-247x247.png","image/png","26069","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/cristalinee-247x247.jpg","image/jpeg","6614","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/7up-247x247.jpeg","image/jpeg","6454","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/crista_peti50CL-247x247.jpg","image/jpeg","6688","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Pepsi-247x247.jpg","image/jpeg","5386","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/oasis_tropical33L-247x247.jpg","image/jpeg","12086","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/cherry-247x247.jpg","image/jpeg","10397","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/zero-247x280.jpg","image/jpeg","9530","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/fanta-orange-247x247.jpg","image/jpeg","9070","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Eau-plate-50cl-247x164.png","image/png","14708","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/oasis-pcf-247x247.jpg","image/jpeg","8823","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/pizzaaa.jpg","image/jpeg","120464","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/pizzzzaa.jpg","image/jpeg","188139","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/eez.jpg","image/jpeg","90329","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/6607s.jpg","image/jpeg","156525","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/i114980-donuts-au-sucre-510x510.jpeg","image/jpeg","58202","1","Indexable","",""
